Frame,Spot_ID,Ref_X,Ref_Y,Distorted_X,Distorted_Y,Shift_X,Shift_Y
73,36,184,322,49,323,-135,1
73,37,138,322,90,322,-48,0
73,38,92,322,415,321,323,-1
73,39,46,322,181,319,135,-3
73,40,460,276,321,279,-139,3
73,41,414,276,227,279,-187,3
73,42,368,276,460,277,92,1
73,43,322,276,45,277,-277,1
73,44,276,276,184,276,-92,0
73,45,230,276,135,276,-95,0
73,46,184,276,95,276,-89,0
73,47,138,276,414,275,276,-1
73,48,92,276,276,275,184,-1
73,49,46,276,365,273,319,-3
73,50,460,230,367,232,-93,2
73,51,414,230,319,232,-95,2
73,52,368,230,275,232,-93,2
73,53,322,230,187,232,-135,2
73,54,276,230,43,232,-233,2
73,55,230,230,463,230,233,0
73,56,184,230,137,230,-47,0
73,57,138,230,416,229,278,-1
73,58,92,230,93,229,1,-1
73,59,46,230,233,227,187,-3
73,60,460,184,323,186,-137,2
73,61,414,184,366,185,-48,1
73,62,368,184,90,185,-278,1
73,63,322,184,137,184,-185,0
73,64,276,184,462,183,186,-1
73,65,230,184,227,183,-3,-1
73,66,184,184,413,181,229,-3
73,67,138,184,279,181,141,-3
73,68,92,184,184,181,92,-3
73,69,46,184,47,181,1,-3
73,70,460,138,366,141,-94,3
73,71,414,138,325,140,-89,2
73,72,368,138,274,140,-94,2
73,73,322,138,227,138,-95,0
73,74,276,138,463,137,187,-1
73,75,230,138,186,137,-44,-1
73,76,184,138,92,137,-92,-1
73,77,138,138,48,137,-90,-1
73,78,92,138,138,136,46,-2
73,79,46,138,412,135,366,-3
73,80,460,92,370,95,-90,3
73,81,414,92,183,94,-231,2
73,82,368,92,411,93,43,1
73,83,322,92,44,93,-278,1
73,84,276,92,231,92,-45,0
73,85,230,92,323,91,93,-1
73,86,184,92,462,89,278,-3
73,87,138,92,274,89,136,-3
73,88,92,92,138,89,46,-3
73,89,46,92,92,89,46,-3
73,90,460,46,463,49,3,3
73,91,414,46,141,49,-273,3
73,92,368,46,414,48,46,2
73,93,322,46,232,48,-90,2
73,94,276,46,44,47,-232,1
73,95,230,46,371,46,141,0
73,96,184,46,181,44,-3,-2
73,97,138,46,324,43,186,-3
73,98,92,46,279,43,187,-3
73,99,46,46,92,43,46,-3
74,0,460,460,135,463,-325,3
74,1,414,460,44,463,-370,3
74,2,368,460,416,461,48,1
74,3,322,460,94,461,-228,1
74,4,276,460,182,460,-94,0
74,5,230,460,457,458,227,-2
74,6,184,460,278,458,94,-2
74,7,138,460,366,457,228,-3
74,8,92,460,322,457,230,-3
74,9,46,460,232,457,186,-3
74,10,460,414,412,417,-48,3
74,11,414,414,231,417,-183,3
74,12,368,414,371,416,3,2
74,13,322,414,183,416,-139,2
74,14,276,414,276,415,0,1
74,15,230,414,44,415,-186,1
74,16,184,414,91,414,-93,0
74,17,138,414,138,413,0,-1
74,18,92,414,458,412,366,-2
74,19,46,414,322,411,276,-3
74,20,460,368,367,371,-93,3
74,21,414,368,91,370,-323,2
74,22,368,368,463,369,95,1
74,23,322,368,186,369,-136,1
74,24,276,368,139,368,-137,0
74,25,230,368,48,368,-182,0
74,26,184,368,322,366,138,-2
74,27,138,368,411,365,273,-3
74,28,92,368,278,365,186,-3
74,29,46,368,231,365,185,-3
74,30,460,322,186,325,-274,3
74,31,414,322,138,324,-276,2
74,32,368,322,459,323,91,1
74,33,322,322,319,322,-3,0
74,34,276,322,232,322,-44,0
74,35,230,322,369,321,139,-1
74,36,184,322,274,321,90,-1
74,37,138,322,94,321,-44,-1
74,38,92,322,417,319,325,-3
74,39,46,322,45,319,-1,-3
74,40,460,276,461,279,1,3
74,41,414,276,181,279,-233,3
74,42,368,276,48,279,-320,3
74,43,322,276,324,278,2,2
74,44,276,276,370,277,94,1
74,45,230,276,231,277,1,1
74,46,184,276,135,274,-49,-2
74,47,138,276,414,273,276,-3
74,48,92,276,279,273,187,-3
74,49,46,276,95,273,49,-3
74,50,460,230,187,233,-273,3
74,51,414,230,43,233,-371,3
74,52,368,230,411,232,43,2
74,53,322,230,319,232,-3,2
74,54,276,230,369,229,93,-1
74,55,230,230,275,229,45,-1
74,56,184,230,233,229,49,-1
74,57,138,230,460,227,322,-3
74,58,92,230,137,227,45,-3
74,59,46,230,92,227,46,-3
74,60,460,184,325,185,-135,1
74,61,414,184,187,185,-227,1
74,62,368,184,417,184,49,0
74,63,322,184,365,184,43,0
74,64,276,184,230,183,-46,-1
74,65,230,184,47,183,-183,-1
74,66,184,184,90,182,-94,-2
74,67,138,184,458,181,320,-3
74,68,92,184,279,181,187,-3
74,69,46,184,135,181,89,-3
74,70,460,138,137,141,-323,3
74,71,414,138,95,141,-319,3
74,72,368,138,49,141,-319,3
74,73,322,138,463,140,141,2
74,74,276,138,228,139,-48,1
74,75,230,138,186,138,-44,0
74,76,184,138,365,137,181,-1
74,77,138,138,321,137,183,-1
74,78,92,138,417,136,325,-2
74,79,46,138,278,135,232,-3
74,80,460,92,324,95,-136,3
74,81,414,92,278,95,-136,3
74,82,368,92,135,95,-233,3
74,83,322,92,229,94,-93,2
74,84,276,92,459,93,183,1
74,85,230,92,411,93,181,1
74,86,184,92,182,92,-2,0
74,87,138,92,48,92,-90,0
74,88,92,92,91,91,-1,-1
74,89,46,92,371,89,325,-3
74,90,460,46,457,49,-3,3
74,91,414,46,322,49,-92,3
74,92,368,46,277,49,-91,3
74,93,322,46,186,49,-136,3
74,94,276,46,47,49,-229,3
74,95,230,46,417,48,187,2
74,96,184,46,228,47,44,1
74,97,138,46,140,46,2,0
74,98,92,46,92,46,0,0
74,99,46,46,367,43,321,-3
75,0,460,460,323,463,-137,3
75,1,414,460,90,463,-324,3
75,2,368,460,458,462,90,2
75,3,322,460,232,462,-90,2
75,4,276,460,44,462,-232,2
75,5,230,460,416,461,186,1
75,6,184,460,366,460,182,0
75,7,138,460,135,460,-3,0
75,8,92,460,274,458,182,-2
75,9,46,460,185,458,139,-2
75,10,460,414,416,417,-44,3
75,11,414,414,325,417,-89,3
75,12,368,414,184,417,-184,3
75,13,322,414,94,417,-228,3
75,14,276,414,460,415,184,1
75,15,230,414,365,415,135,1
75,16,184,414,278,414,94,0
75,17,138,414,48,414,-90,0
75,18,92,414,137,412,45,-2
75,19,46,414,227,411,181,-3
75,20,460,368,94,371,-366,3
75,21,414,368,322,370,-92,2
75,22,368,368,233,370,-135,2
75,23,322,368,138,370,-184,2
75,24,276,368,278,369,2,1
75,25,230,368,184,367,-46,-1
75,26,184,368,412,366,228,-2
75,27,138,368,43,366,-95,-2
75,28,92,368,458,365,366,-3
75,29,46,368,365,365,319,-3
75,30,460,322,139,325,-321,3
75,31,414,322,93,325,-321,3
75,32,368,322,369,323,1,1
75,33,322,322,324,322,2,0
75,34,276,322,184,322,-92,0
75,35,230,322,44,322,-186,0
75,36,184,322,231,320,47,-2
75,37,138,322,463,319,325,-3
75,38,92,322,416,319,324,-3
75,39,46,322,276,319,230,-3
75,40,460,276,415,279,-45,3
75,41,414,276,187,279,-227,3
75,42,368,276,458,278,90,2
75,43,322,276,324,278,2,2
75,44,276,276,367,277,91,1
75,45,230,276,277,277,47,1
75,46,184,276,47,277,-137,1
75,47,138,276,140,275,2,-1
75,48,92,276,233,274,141,-2
75,49,46,276,91,273,45,-3
75,50,460,230,321,233,-139,3
75,51,414,230,366,232,-48,2
75,52,368,230,230,232,-138,2
75,53,322,230,137,232,-185,2
75,54,276,230,182,231,-94,1
75,55,230,230,95,230,-135,0
75,56,184,230,47,230,-137,0
75,57,138,230,278,229,140,-1
75,58,92,230,463,227,371,-3
75,59,46,230,417,227,371,-3
75,60,460,184,324,187,-136,3
75,61,414,184,231,185,-183,1
75,62,368,184,463,184,95,0
75,63,322,184,277,184,-45,0
75,64,276,184,185,183,-91,-1
75,65,230,184,415,182,185,-2
75,66,184,184,140,182,-44,-2
75,67,138,184,368,181,230,-3
75,68,92,184,95,181,3,-3
75,69,46,184,44,181,-2,-3
75,70,460,138,279,141,-181,3
75,71,414,138,138,141,-276,3
75,72,368,138,187,140,-181,2
75,73,322,138,461,139,139,1
75,74,276,138,227,139,-49,1
75,75,230,138,365,138,135,0
75,76,184,138,324,138,140,0
75,77,138,138,44,138,-94,0
75,78,92,138,95,137,3,-1
75,79,46,138,413,136,367,-2
75,80,460,92,322,95,-138,3
75,81,414,92,463,94,49,2
75,82,368,92,274,94,-94,2
75,83,322,92,416,92,94,0
75,84,276,92,187,92,-89,0
75,85,230,92,371,91,141,-1
75,86,184,92,232,91,48,-1
75,87,138,92,141,91,3,-1
75,88,92,92,90,91,-2,-1
75,89,46,92,48,90,2,-2
75,90,460,46,460,49,0,3
75,91,414,46,92,48,-322,2
75,92,368,46,231,47,-137,1
75,93,322,46,135,47,-187,1
75,94,276,46,414,46,138,0
75,95,230,46,181,45,-49,-1
75,96,184,46,43,45,-141,-1
75,97,138,46,324,44,186,-2
75,98,92,46,369,43,277,-3
75,99,46,46,274,43,228,-3
76,0,460,460,415,463,-45,3
76,1,414,460,230,463,-184,3
76,2,368,460,274,462,-94,2
76,3,322,460,463,461,141,1
76,4,276,460,185,461,-91,1
76,5,230,460,93,461,-137,1
76,6,184,460,368,460,184,0
76,7,138,460,140,460,2,0
76,8,92,460,322,459,230,-1
76,9,46,460,49,457,3,-3
76,10,460,414,411,417,-49,3
76,11,414,414,368,417,-46,3
76,12,368,414,141,417,-227,3
76,13,322,414,92,417,-230,3
76,14,276,414,322,416,46,2
76,15,230,414,276,416,46,2
76,16,184,414,187,415,3,1
76,17,138,414,229,414,91,0
76,18,92,414,49,413,-43,-1
76,19,46,414,461,411,415,-3
76,20,460,368,414,371,-46,3
76,21,414,368,233,371,-181,3
76,22,368,368,458,370,90,2
76,23,322,368,324,369,2,1
76,24,276,368,186,369,-90,1
76,25,230,368,370,368,140,0
76,26,184,368,273,367,89,-1
76,27,138,368,141,367,3,-1
76,28,92,368,94,367,2,-1
76,29,46,368,48,366,2,-2
76,30,460,322,412,325,-48,3
76,31,414,322,323,324,-91,2
76,32,368,322,181,324,-187,2
76,33,322,322,459,323,137,1
76,34,276,322,92,323,-184,1
76,35,230,322,275,321,45,-1
76,36,184,322,229,321,45,-1
76,37,138,322,370,320,232,-2
76,38,92,322,47,320,-45,-2
76,39,46,322,140,319,94,-3
76,40,460,276,187,278,-273,2
76,41,414,276,94,278,-320,2
76,42,368,276,279,277,-89,1
76,43,322,276,370,276,48,0
76,44,276,276,324,276,48,0
76,45,230,276,230,276,0,0
76,46,184,276,411,275,227,-1
76,47,138,276,49,275,-89,-1
76,48,92,276,139,274,47,-2
76,49,46,276,458,273,412,-3
76,50,460,230,366,233,-94,3
76,51,414,230,93,232,-321,2
76,52,368,230,233,231,-135,1
76,53,322,230,275,230,-47,0
76,54,276,230,186,230,-90,0
76,55,230,230,46,230,-184,0
76,56,184,230,460,229,276,-1
76,57,138,230,416,228,278,-2
76,58,92,230,321,227,229,-3
76,59,46,230,139,227,93,-3
76,60,460,184,371,187,-89,3
76,61,414,184,186,186,-228,2
76,62,368,184,231,185,-137,1
76,63,322,184,416,184,94,0
76,64,276,184,323,184,47,0
76,65,230,184,459,183,229,-1
76,66,184,184,140,183,-44,-1
76,67,138,184,45,183,-93,-1
76,68,92,184,275,181,183,-3
76,69,46,184,91,181,45,-3
76,70,460,138,365,141,-95,3
76,71,414,138,319,141,-95,3
76,72,368,138,276,140,-92,2
76,73,322,138,135,139,-187,1
76,74,276,138,94,138,-182,0
76,75,230,138,231,136,1,-2
76,76,184,138,461,135,277,-3
76,77,138,138,416,135,278,-3
76,78,92,138,185,135,93,-3
76,79,46,138,46,135,0,-3
76,80,460,92,319,95,-141,3
76,81,414,92,277,94,-137,2
76,82,368,92,232,94,-136,2
76,83,322,92,417,93,95,1
76,84,276,92,366,93,90,1
76,85,230,92,140,93,-90,1
76,86,184,92,185,90,1,-2
76,87,138,92,462,89,324,-3
76,88,92,92,95,89,3,-3
76,89,46,92,48,89,2,-3
76,90,460,46,227,49,-233,3
76,91,414,46,459,48,45,2
76,92,368,46,415,47,47,1
76,93,322,46,46,47,-276,1
76,94,276,46,323,46,47,0
76,95,230,46,139,46,-91,0
76,96,184,46,371,44,187,-2
76,97,138,46,278,44,140,-2
76,98,92,46,93,44,1,-2
76,99,46,46,181,43,135,-3
77,0,460,460,458,463,-2,3
77,1,414,460,319,463,-95,3
77,2,368,460,43,462,-325,2
77,3,322,460,229,461,-93,1
77,4,276,460,185,460,-91,0
77,5,230,460,412,459,182,-1
77,6,184,460,366,459,182,-1
77,7,138,460,139,458,1,-2
77,8,92,460,93,458,1,-2
77,9,46,460,274,457,228,-3
77,10,460,414,89,417,-371,3
77,11,414,414,368,416,-46,2
77,12,368,414,48,416,-320,2
77,13,322,414,325,415,3,1
77,14,276,414,277,414,1,0
77,15,230,414,183,414,-47,0
77,16,184,414,233,413,49,-1
77,17,138,414,140,412,2,-2
77,18,92,414,458,411,366,-3
77,19,46,414,414,411,368,-3
77,20,460,368,274,371,-186,3
77,21,414,368,232,370,-182,2
77,22,368,368,89,370,-279,2
77,23,322,368,320,369,-2,1
77,24,276,368,412,368,136,0
77,25,230,368,458,367,228,-1
77,26,184,368,367,367,183,-1
77,27,138,368,185,366,47,-2
77,28,92,368,49,366,-43,-2
77,29,46,368,139,365,93,-3
77,30,460,322,91,322,-369,0
77,31,414,322,44,322,-370,0
77,32,368,322,367,320,-1,-2
77,33,322,322,324,320,2,-2
77,34,276,322,277,320,1,-2
77,35,230,322,229,320,-1,-2
77,36,184,322,135,320,-49,-2
77,37,138,322,460,319,322,-3
77,38,92,322,416,319,324,-3
77,39,46,322,186,319,140,-3
77,40,460,276,458,279,-2,3
77,41,414,276,416,278,2,2
77,42,368,276,186,278,-182,2
77,43,322,276,370,277,48,1
77,44,276,276,323,277,47,1
77,45,230,276,276,277,46,1
77,46,184,276,231,277,47,1
77,47,138,276,91,276,-47,0
77,48,92,276,135,273,43,-3
77,49,46,276,48,273,2,-3
77,50,460,230,460,233,0,3
77,51,414,230,184,233,-230,3
77,52,368,230,92,233,-276,3
77,53,322,230,414,232,92,2
77,54,276,230,279,232,3,2
77,55,230,230,366,231,136,1
77,56,184,230,43,231,-141,1
77,57,138,230,325,229,187,-1
77,58,92,230,230,227,138,-3
77,59,46,230,141,227,95,-3
77,60,460,184,325,187,-135,3
77,61,414,184,365,186,-49,2
77,62,368,184,140,186,-228,2
77,63,322,184,458,185,136,1
77,64,276,184,184,185,-92,1
77,65,230,184,279,184,49,0
77,66,184,184,47,184,-137,0
77,67,138,184,414,182,276,-2
77,68,92,184,93,182,1,-2
77,69,46,184,233,181,187,-3
77,70,460,138,365,140,-95,2
77,71,414,138,463,139,49,1
77,72,368,138,141,137,-227,-1
77,73,322,138,95,137,-227,-1
77,74,276,138,48,137,-228,-1
77,75,230,138,414,136,184,-2
77,76,184,138,279,136,95,-2
77,77,138,138,228,136,90,-2
77,78,92,138,319,135,227,-3
77,79,46,138,181,135,135,-3
77,80,460,92,462,94,2,2
77,81,414,92,365,94,-49,2
77,82,368,92,187,94,-181,2
77,83,322,92,274,93,-48,1
77,84,276,92,135,93,-141,1
77,85,230,92,94,92,-136,0
77,86,184,92,321,91,137,-1
77,87,138,92,415,89,277,-3
77,88,92,92,228,89,136,-3
77,89,46,92,46,89,0,-3
77,90,460,46,278,49,-182,3
77,91,414,46,140,49,-274,3
77,92,368,46,323,48,-45,2
77,93,322,46,185,48,-137,2
77,94,276,46,232,47,-44,1
77,95,230,46,92,47,-138,1
77,96,184,46,46,46,-138,0
77,97,138,46,414,44,276,-2
77,98,92,46,370,44,278,-2
77,99,46,46,461,43,415,-3
78,0,460,460,231,463,-229,3
78,1,414,460,182,463,-232,3
78,2,368,460,135,462,-233,2
78,3,322,460,46,462,-276,2
78,4,276,460,93,460,-183,0
78,5,230,460,369,459,139,-1
78,6,184,460,278,459,94,-1
78,7,138,460,413,458,275,-2
78,8,92,460,458,457,366,-3
78,9,46,460,321,457,275,-3
78,10,460,414,90,416,-370,2
78,11,414,414,369,415,-45,1
78,12,368,414,278,415,-90,1
78,13,322,414,417,414,95,0
78,14,276,414,186,414,-90,0
78,15,230,414,135,414,-95,0
78,16,184,414,459,412,275,-2
78,17,138,414,321,412,183,-2
78,18,92,414,230,412,138,-2
78,19,46,414,44,411,-2,-3
78,20,460,368,366,371,-94,3
78,21,414,368,273,371,-141,3
78,22,368,368,232,370,-136,2
78,23,322,368,47,370,-275,2
78,24,276,368,323,369,47,1
78,25,230,368,139,369,-91,1
78,26,184,368,458,367,274,-1
78,27,138,368,412,367,274,-1
78,28,92,368,187,367,95,-1
78,29,46,368,91,367,45,-1
78,30,460,322,459,325,-1,3
78,31,414,322,411,325,-3,3
78,32,368,322,279,323,-89,1
78,33,322,322,231,322,-91,0
78,34,276,322,135,322,-141,0
78,35,230,322,184,321,-46,-1
78,36,184,322,90,321,-94,-1
78,37,138,322,367,320,229,-2
78,38,92,322,321,320,229,-2
78,39,46,322,45,320,-1,-2
78,40,460,276,459,279,-1,3
78,41,414,276,320,279,-94,3
78,42,368,276,47,279,-321,3
78,43,322,276,231,278,-91,2
78,44,276,276,182,275,-94,-1
78,45,230,276,137,275,-93,-1
78,46,184,276,91,275,-93,-1
78,47,138,276,416,273,278,-3
78,48,92,276,366,273,274,-3
78,49,46,276,279,273,233,-3
78,50,460,230,412,233,-48,3
78,51,414,230,140,233,-274,3
78,52,368,230,43,231,-325,1
78,53,322,230,462,230,140,0
78,54,276,230,325,230,49,0
78,55,230,230,182,230,-48,0
78,56,184,230,274,229,90,-1
78,57,138,230,367,228,229,-2
78,58,92,230,230,228,138,-2
78,59,46,230,94,227,48,-3
78,60,460,184,371,186,-89,2
78,61,414,184,323,186,-91,2
78,62,368,184,231,184,-137,0
78,63,322,184,182,184,-140,0
78,64,276,184,93,184,-183,0
78,65,230,184,460,183,230,-1
78,66,184,184,412,183,228,-1
78,67,138,184,278,183,140,-1
78,68,92,184,141,182,49,-2
78,69,46,184,46,181,0,-3
78,70,460,138,274,141,-186,3
78,71,414,138,231,140,-183,2
78,72,368,138,46,140,-322,2
78,73,322,138,462,139,140,1
78,74,276,138,91,139,-185,1
78,75,230,138,415,138,185,0
78,76,184,138,371,138,187,0
78,77,138,138,319,138,181,0
78,78,92,138,138,138,46,0
78,79,46,138,181,137,135,-1
78,80,460,92,368,94,-92,2
78,81,414,92,44,94,-370,2
78,82,368,92,184,93,-184,1
78,83,322,92,137,93,-185,1
78,84,276,92,228,91,-48,-1
78,85,230,92,412,90,182,-2
78,86,184,92,321,90,137,-2
78,87,138,92,93,90,-45,-2
78,88,92,92,460,89,368,-3
78,89,46,92,277,89,231,-3
78,90,460,46,228,49,-232,3
78,91,414,46,183,49,-231,3
78,92,368,46,90,48,-278,2
78,93,322,46,365,47,43,1
78,94,276,46,139,47,-137,1
78,95,230,46,411,46,181,0
78,96,184,46,325,46,141,0
78,97,138,46,273,46,135,0
78,98,92,46,462,45,370,-1
78,99,46,46,49,45,3,-1
79,0,460,460,414,463,-46,3
79,1,414,460,275,463,-139,3
79,2,368,460,43,463,-325,3
79,3,322,460,461,461,139,1
79,4,276,460,228,461,-48,1
79,5,230,460,95,461,-135,1
79,6,184,460,186,460,2,0
79,7,138,460,325,459,187,-1
79,8,92,460,365,457,273,-3
79,9,46,460,137,457,91,-3
79,10,460,414,414,417,-46,3
79,11,414,414,370,417,-44,3
79,12,368,414,231,417,-137,3
79,13,322,414,138,417,-184,3
79,14,276,414,93,416,-183,2
79,15,230,414,461,415,231,1
79,16,184,414,319,415,135,1
79,17,138,414,48,413,-90,-1
79,18,92,414,183,412,91,-2
79,19,46,414,278,411,232,-3
79,20,460,368,46,371,-414,3
79,21,414,368,413,370,-1,2
79,22,368,368,185,370,-183,2
79,23,322,368,457,369,135,1
79,24,276,368,321,369,45,1
79,25,230,368,141,368,-89,0
79,26,184,368,91,367,-93,-1
79,27,138,368,366,366,228,-2
79,28,92,368,274,365,182,-3
79,29,46,368,227,365,181,-3
79,30,460,322,228,325,-232,3
79,31,414,322,413,324,-1,2
79,32,368,322,367,324,-1,2
79,33,322,322,185,324,-137,2
79,34,276,322,94,324,-182,2
79,35,230,322,49,324,-181,2
79,36,184,322,276,323,92,1
79,37,138,322,460,320,322,-2
79,38,92,322,325,319,233,-3
79,39,46,322,141,319,95,-3
79,40,460,276,366,278,-94,2
79,41,414,276,139,278,-275,2
79,42,368,276,459,276,91,0
79,43,322,276,414,276,92,0
79,44,276,276,229,276,-47,0
79,45,230,276,187,275,-43,-1
79,46,184,276,95,275,-89,-1
79,47,138,276,320,274,182,-2
79,48,92,276,275,274,183,-2
79,49,46,276,45,274,-1,-2
79,50,460,230,461,232,1,2
79,51,414,230,89,231,-325,1
79,52,368,230,47,231,-321,1
79,53,322,230,181,230,-141,0
79,54,276,230,415,229,139,-1
79,55,230,230,368,229,138,-1
79,56,184,230,137,229,-47,-1
79,57,138,230,324,228,186,-2
79,58,92,230,279,228,187,-2
79,59,46,230,232,228,186,-2
79,60,460,184,367,187,-93,3
79,61,414,184,231,187,-183,3
79,62,368,184,458,186,90,2
79,63,322,184,136,186,-186,2
79,64,276,184,45,186,-231,2
79,65,230,184,181,184,-49,0
79,66,184,184,320,183,136,-1
79,67,138,184,278,183,140,-1
79,68,92,184,417,182,325,-2
79,69,46,184,94,181,48,-3
79,70,460,138,371,141,-89,3
79,71,414,138,186,140,-228,2
79,72,368,138,417,139,49,1
79,73,322,138,319,139,-3,1
79,74,276,138,458,138,182,0
79,75,230,138,276,138,46,0
79,76,184,138,227,138,43,0
79,77,138,138,90,138,-48,0
79,78,92,138,49,138,-43,0
79,79,46,138,137,137,91,-1
79,80,460,92,416,95,-44,3
79,81,414,92,370,94,-44,2
79,82,368,92,319,93,-49,1
79,83,322,92,228,93,-94,1
79,84,276,92,90,93,-186,1
79,85,230,92,461,92,231,0
79,86,184,92,187,90,3,-2
79,87,138,92,48,90,-90,-2
79,88,92,92,278,89,186,-3
79,89,46,92,139,89,93,-3
79,90,460,46,89,49,-371,3
79,91,414,46,49,49,-365,3
79,92,368,46,231,48,-137,2
79,93,322,46,461,47,139,1
79,94,276,46,416,45,140,-1
79,95,230,46,135,45,-95,-1
79,96,184,46,322,44,138,-2
79,97,138,46,278,44,140,-2
79,98,92,46,187,44,95,-2
79,99,46,46,367,43,321,-3
80,0,460,460,43,462,-417,2
80,1,414,460,227,461,-187,1
80,2,368,460,135,461,-233,1
80,3,322,460,413,459,91,-1
80,4,276,460,92,459,-184,-1
80,5,230,460,462,458,232,-2
80,6,184,460,368,457,184,-3
80,7,138,460,323,457,185,-3
80,8,92,460,277,457,185,-3
80,9,46,460,185,457,139,-3
80,10,460,414,321,417,-139,3
80,11,414,414,232,415,-182,1
80,12,368,414,136,415,-232,1
80,13,322,414,89,415,-233,1
80,14,276,414,366,414,90,0
80,15,230,414,45,414,-185,0
80,16,184,414,414,413,230,-1
80,17,138,414,458,411,320,-3
80,18,92,414,277,411,185,-3
80,19,46,414,183,411,137,-3
80,20,460,368,462,371,2,3
80,21,414,368,278,371,-136,3
80,22,368,368,140,370,-228,2
80,23,322,368,368,368,46,0
80,24,276,368,325,368,49,0
80,25,230,368,48,368,-182,0
80,26,184,368,411,366,227,-2
80,27,138,368,230,366,92,-2
80,28,92,368,182,366,90,-2
80,29,46,368,93,365,47,-3
80,30,460,322,184,325,-276,3
80,31,414,322,232,324,-182,2
80,32,368,322,273,323,-95,1
80,33,322,322,47,323,-275,1
80,34,276,322,413,322,137,0
80,35,230,322,460,320,230,-2
80,36,184,322,320,320,136,-2
80,37,138,322,371,319,233,-3
80,38,92,322,136,319,44,-3
80,39,46,322,91,319,45,-3
80,40,460,276,231,279,-229,3
80,41,414,276,417,278,3,2
80,42,368,276,94,278,-274,2
80,43,322,276,48,278,-274,2
80,44,276,276,324,277,48,1
80,45,230,276,141,275,-89,-1
80,46,184,276,187,274,3,-2
80,47,138,276,457,273,319,-3
80,48,92,276,367,273,275,-3
80,49,46,276,278,273,232,-3
80,50,460,230,322,232,-138,2
80,51,414,230,182,232,-232,2
80,52,368,230,47,232,-321,2
80,53,322,230,459,231,137,1
80,54,276,230,414,231,138,1
80,55,230,230,232,231,2,1
80,56,184,230,371,230,187,0
80,57,138,230,274,229,136,-1
80,58,92,230,135,228,43,-2
80,59,46,230,95,227,49,-3
80,60,460,184,458,187,-2,3
80,61,414,184,414,185,0,1
80,62,368,184,367,185,-1,1
80,63,322,184,319,185,-3,1
80,64,276,184,93,185,-183,1
80,65,230,184,276,184,46,0
80,66,184,184,136,183,-48,-1
80,67,138,184,227,182,89,-2
80,68,92,184,182,182,90,-2
80,69,46,184,43,182,-3,-2
80,70,460,138,323,141,-137,3
80,71,414,138,411,140,-3,2
80,72,368,138,273,140,-95,2
80,73,322,138,230,140,-92,2
80,74,276,138,457,139,181,1
80,75,230,138,92,139,-138,1
80,76,184,138,44,137,-140,-1
80,77,138,138,371,136,233,-2
80,78,92,138,138,136,46,-2
80,79,46,138,183,135,137,-3
80,80,460,92,365,94,-95,2
80,81,414,92,47,94,-367,2
80,82,368,92,463,92,95,0
80,83,322,92,416,92,94,0
80,84,276,92,231,92,-45,0
80,85,230,92,141,92,-89,0
80,86,184,92,94,91,-90,-1
80,87,138,92,323,90,185,-2
80,88,92,92,277,90,185,-2
80,89,46,92,181,90,135,-2
80,90,460,46,459,49,-1,3
80,91,414,46,325,47,-89,1
80,92,368,46,135,47,-233,1
80,93,322,46,366,46,44,0
80,94,276,46,232,45,-44,-1
80,95,230,46,184,44,-46,-2
80,96,184,46,90,44,-94,-2
80,97,138,46,46,44,-92,-2
80,98,92,46,412,43,320,-3
80,99,46,46,277,43,231,-3
81,0,460,460,366,463,-94,3
81,1,414,460,94,463,-320,3
81,2,368,460,458,462,90,2
81,3,322,460,232,462,-90,2
81,4,276,460,43,462,-233,2
81,5,230,460,275,461,45,1
81,6,184,460,412,460,228,0
81,7,138,460,321,458,183,-2
81,8,92,460,139,458,47,-2
81,9,46,460,182,457,136,-3
81,10,460,414,457,417,-3,3
81,11,414,414,320,417,-94,3
81,12,368,414,233,417,-135,3
81,13,322,414,141,416,-181,2
81,14,276,414,45,415,-231,1
81,15,230,414,416,414,186,0
81,16,184,414,186,413,2,-1
81,17,138,414,279,412,141,-2
81,18,92,414,95,412,3,-2
81,19,46,414,370,411,324,-3
81,20,460,368,184,371,-276,3
81,21,414,368,47,371,-367,3
81,22,368,368,462,370,94,2
81,23,322,368,414,370,92,2
81,24,276,368,275,369,-1,1
81,25,230,368,319,368,89,0
81,26,184,368,91,368,-93,0
81,27,138,368,371,366,233,-2
81,28,92,368,228,366,136,-2
81,29,46,368,135,366,89,-2
81,30,460,322,90,325,-370,3
81,31,414,322,371,323,-43,1
81,32,368,322,322,323,-46,1
81,33,322,322,183,323,-139,1
81,34,276,322,48,323,-228,1
81,35,230,322,415,322,185,0
81,36,184,322,273,321,89,-1
81,37,138,322,137,321,-1,-1
81,38,92,322,462,319,370,-3
81,39,46,322,227,319,181,-3
81,40,460,276,411,277,-49,1
81,41,414,276,182,277,-232,1
81,42,368,276,45,277,-323,1
81,43,322,276,93,275,-229,-1
81,44,276,276,460,274,184,-2
81,45,230,276,370,274,140,-2
81,46,184,276,138,274,-46,-2
81,47,138,276,322,273,184,-3
81,48,92,276,273,273,181,-3
81,49,46,276,233,273,187,-3
81,50,460,230,274,233,-186,3
81,51,414,230,230,233,-184,3
81,52,368,230,458,232,90,2
81,53,322,230,319,232,-3,2
81,54,276,230,93,229,-183,-1
81,55,230,230,45,229,-185,-1
81,56,184,230,370,228,186,-2
81,57,138,230,135,228,-3,-2
81,58,92,230,416,227,324,-3
81,59,46,230,184,227,138,-3
